,P001,Q001,P003,P005,P007,P014,P017,P018,P020,Q013,P015,P026,P027,P012,P029,P032,P031,P033,PD20,PD03,P037,Q022,PD24,Q023,PD17,P022,P041,P040,P042,Q029,Q030,P044,P043,P045,P046,P025,PD02,P021,P049,P050,P052,P051,P054,P055,P056,P034,PD12,T003,PD26,PD06,PD13,P061,PD08,P064,PD16,PD10,P070,P069,Q049,PD23,Q050,P073,P074,Q052,Q053,P065,PD19,PD09,PD30,TA01,PD15,PD01,PD11,PD05,PD14,P082,Q059,DA03,PD18,TK01,DP02,P086,TP01,PD22,P088,PD07,Q062,PD21,TP02,P092,P091,TA02,P093,TP03,P095,P096,TK02,P097,Q066,P094,P098,EK01,Q072,Q071,EK02,Q064,P099,EK03,P101,P083,Q076,P103,Q077,Q078,EA04,TP04,P100,P104,P106,P108,EA05,P102,EA06,P107,EK04,P109,P110,P112,P111,EP01,EA07,P113,P114,P115,Q083,P068,P002,P011,P119,P117,P120,EA08,P121,EP02,P118,P105,P116,TK03,P125,P127,P122,P124,Q087,ER01,P130,P129,P126,Q088,Q090,P128,P133,P131,P135,EP04,P137,EP03,P132,P136,P138,EK09,P140,P139,P142,EK10,P134,Q095,P141,P144,Q099,P145,EK08,P146,EK05,EK11,P148,P147,EA09,P151,P149,P152,EK12,P153,EA10,P143,EP05,P154,EK13,Q101,Q102,Q103,P156,P155,P157,P159,P158,Q107,ER02,EA12,P160,Q106,P163,P162,P161,P164,Q112,EP06,P165,P166,Q117,Q119,Q120,Q118,P169,P168,P170,P171,EP07,P172,P173,Q122
P001,0.0,70.62183333333334,36.83533333333333,39.41833333333333,31.723833333333335,44.4235,27.557166666666667,37.18366666666667,42.020833333333336,52.45433333333334,56.3765,4.113666666666666,36.72116666666667,22.168,99.06116666666667,20.587,37.0295,55.10783333333333,125.64816666666667,116.98866666666666,44.1945,77.25716666666668,67.58266666666667,109.76833333333335,57.62016666666667,54.975500000000004,56.890499999999996,39.60133333333333,45.528,86.76633333333332,82.59616666666668,8.0125,48.945,42.33433333333333,47.98516666666667,48.9435,54.870666666666665,94.09366666666666,32.11633333333334,64.38616666666667,39.871833333333335,71.71499999999999,36.146,45.32566666666666,50.1455,110.57533333333335,63.53483333333334,94.61116666666666,96.8035,92.1675,101.48155089773077,20.812305141478763,86.70358718847177,31.44225900346345,97.09744428165655,94.70945371295905,25.147031513713102,98.44863816788907,52.03515931592828,82.08809602548963,47.917307483067404,21.08489038397504,95.88333148701241,74.76731505271154,87.49911126789601,48.631441895725594,83.40451252621003,107.77053376184024,53.892821308125775,33.21113034021538,109.61160843398854,66.58543791481769,126.67705751872676,49.0162565888641,98.54637781321362,27.993789737039343,29.95020910738681,68.0164276758112,126.52125174915753,52.06761764059654,27.982030628332197,35.505551615037014,27.982486255440623,127.29699299511618,28.043190096531706,50.57424292054744,31.828268551675023,53.978712430096806,32.69083646152461,32.57575705794976,35.226050736933274,32.565968066720096,27.282622573532265,19.666142105607214,38.455513553743074,84.58185879246369,97.02002354429352,22.144445724092357,21.888058518062387,109.57878328090193,28.331336551325094,48.647924712609885,90.04852673310346,62.9372880510568,56.58683221616105,34.94904324139315,87.13608149499885,107.68492460152537,2.537057681678396,24.119177308049142,85.13461129785107,51.304012099043085,31.693522015892594,47.91617845386039,51.58189608193439,28.36682491753085,28.48032423537899,25.63581150902821,31.370218117159737,33.387551237754494,38.4114663595313,28.904288517282673,58.37579493984976,97.14643407545725,30.18264331621507,97.6350510275402,15.182049257036939,56.22679059968695,102.08136837558041,28.112139612144432,88.33646476893672,123.28921250426886,37.36697463529146,46.09757358758734,10.213505565102908,53.429768640634585,22.336182060782598,92.68005478148423,110.95922339711404,29.565271708047124,103.69364381735087,32.363650671385415,52.83448141968836,24.20148658281386,56.166735530235194,12.076451290961877,39.60622363022732,92.67381341415667,15.304350573924097,30.519414659842745,45.1671896328582,34.44111289774322,21.684647774221297,129.00214447235473,36.327196634597456,49.04513080055858,100.33425311814149,31.700680682139005,11.45572476801914,5.01421423415747,26.390336794494463,110.34484385933413,93.1169326164558,29.220371354251977,19.048474436587192,41.21503573567171,129.06676465150542,67.25976805023515,38.80677038182052,75.72649561045374,44.846969955919924,25.391952916980117,76.58345197255888,48.99957766962868,57.23057272830149,88.52761103415352,24.53163825480258,38.01895720047721,10.22301066791297,50.58882292767898,47.75372701653925,49.06044805903307,99.41994891527872,56.908982741904225,99.11964646857646,50.58882292767898,44.96571464250696,48.164456536445236,96.25482255464743,27.836440747605646,55.25669476191904,35.890160705035434,72.63195221314422,11.13292561006185,38.70445575919725,44.810791859763164,50.38863164431472,86.99300040292114,33.98153090645224,82.20394912025976,16.35277847965318,25.353299879850738,112.70176830705746,148.33229175320955,37.67314069830679,44.23935183790766,121.61773936083596,29.78735968905153,21.724525869724822,32.16932506408518,98.81774335833472,55.73625289355334,41.55272069972187,28.10624910890957,87.91926016155597,40.53097423055725,33.048815046710786,32.666673615794686,45.38331337488608,68.03234867276402,36.866303321830095,89.56419892284181,27.148012730322026,30.97012047759401,49.37220192463024,19.850024069003858,28.77598906870262,67.50529698264772,30.25643459941542,30.911083948974778
Q001,70.48716666666665,0.0,99.51183333333333,49.688,94.40033333333334,107.1,93.35866666666668,53.87266666666667,104.69716666666666,18.990333333333336,119.05283333333334,74.19716666666666,52.51416666666667,87.9695,161.73766666666668,86.38850000000001,52.82233333333333,117.78433333333334,188.32466666666667,179.66516666666666,106.87100000000001,75.53866666666666,130.25916666666666,86.3465,120.2965,117.652,119.56700000000001,105.40283333333333,108.20450000000001,87.4745,85.37433333333334,75.3665,111.62133333333333,105.01083333333332,110.66166666666666,111.61999999999999,117.54716666666667,156.77016666666665,94.79283333333333,127.06266666666667,102.54833333333333,134.39133333333334,98.8225,108.00216666666667,112.82199999999999,173.25183333333334,126.21133333333334,157.28766666666667,159.48,154.844,138.602736496301,76.60466440303041,130.97695016953278,90.41604736318328,140.68964232910633,138.68122373368922,81.31548312448803,139.39901167390408,16.542047113836823,126.3488754538578,31.996924067318766,72.74342317508957,140.24159422454784,83.83172783901873,72.63801947740694,91.16848891679075,124.35938611904166,148.40777318208643,14.646101274130093,33.21319840647813,155.79500454721557,114.27400836404004,174.10901822550096,84.73513913475111,144.4163403023361,88.93119056683766,35.25166151506973,57.52232099918863,172.64667357831945,96.23217242923198,88.91146398780363,84.54925607568325,88.91645671945003,169.84751949903801,79.29367121334201,94.0652390879406,35.514481163886025,98.27111556990559,92.28586724436234,87.9925855201976,96.5358113072111,33.51532574373362,83.899286196333,73.74041608509471,88.47474263491213,125.20873341900325,140.698049321053,78.46749272985844,52.775240853664336,142.94293531409542,84.26519126074653,91.37915419782196,70.57818940693235,1.3700985175893308,101.43859897464496,35.14337984687166,127.42286500935107,147.17341388161842,63.191744157485836,77.80759801842929,71.2203093304446,95.31421541307824,33.289916132736906,21.511010846902977,43.17983050050895,84.34543026931219,84.39271030451572,87.49967568131471,87.53273339542633,92.7987271370179,34.17323506745804,89.36978723133764,49.878569960580904,140.80538740334657,76.73532387832509,140.42113463787382,57.12977511756019,98.64324593991698,147.2318130546728,90.23938653054624,65.95799707844496,166.30733560331507,91.33261948941033,98.19166601281013,69.46959885554759,96.89760679387786,75.82230940711293,136.80980861023477,151.88332206952012,91.75195877944749,144.41831002530074,32.83002236151813,95.18538616860135,78.75603016949945,97.87503432086169,71.75835854276843,77.46119937266766,136.80404691079238,71.16156286373827,86.7838082633926,81.57848519855561,92.67354955973936,51.971834620869906,174.10601033771903,94.27529444398267,93.26554506645351,138.70296986753877,30.786044344369788,51.075176811375826,65.5684565850438,73.07352575475606,149.96490624035303,137.49107185735406,84.19685558380188,72.2653604544407,99.87318068783858,173.45744778571387,107.91444699642138,91.31812076124056,117.5765873708873,93.89459581217857,73.09297257415598,122.67227652550167,95.45279168768448,104.33346800848477,71.2272137937482,79.65066619857409,89.07225131078694,63.65448718680925,95.61709431802925,92.52596259564673,83.79393919259034,141.63783041363163,98.42524485229535,141.0081531045607,95.61709431802925,17.671522426786993,91.0406645116587,139.2067639972267,73.1445213700509,96.72949396794385,83.66345629656122,56.724531164057474,67.56979091244779,96.98511894376861,91.19251420964501,91.43021892790819,69.951288062657,34.912087991133504,59.841807645388236,69.51888907515114,71.7233705578863,159.91119265199066,188.7345955997261,82.4040803585519,36.412507842281336,168.1356099171853,42.75096814740025,76.29573153251705,33.63747036823577,142.56395119234284,91.42977530645545,88.20816292048407,80.31633495025997,69.52818465898113,89.11135230009027,92.64124296421859,78.39794011423572,20.577869630203715,57.212624835202575,32.253996902443774,72.99606716876869,71.83200389526118,78.88771552566375,93.33980551169907,76.57692386535842,89.16611867907714,82.00290867281517,75.5407085731448,34.20972914082554
P003,37.44583333333333,98.90316666666666,0.0,69.8575,10.179499999999999,30.328333333333333,29.454666666666665,67.62283333333333,27.925666666666665,80.73566666666667,31.7315,38.086,67.1605,24.0655,74.41616666666667,26.055333333333333,67.46866666666666,30.462833333333332,101.00316666666666,92.34366666666666,19.549500000000002,104.56649999999999,42.93766666666667,105.25483333333334,32.97516666666667,40.88033333333333,42.79533333333333,27.175833333333333,31.432833333333335,114.07566666666666,109.90566666666668,31.372166666666665,34.84983333333333,28.239166666666666,33.89,34.848333333333336,30.225666666666665,69.44866666666667,11.240333333333332,39.741166666666665,3.4381666666666666,47.07,11.004666666666667,20.0555,25.5005,85.93033333333332,38.88983333333333,69.96616666666667,72.1585,67.5225,72.45401371952128,11.419110058548302,55.90471678440887,7.384502238669923,66.20785416257104,63.78045787070011,6.686537406152319,68.25256907332471,80.39997795082142,51.44597897685582,63.206728574623156,14.635698346381822,64.83760665154884,64.21307442133103,119.02655566981137,23.313927644615415,53.84701198770717,77.40351733274832,81.97022296179607,63.20185498619094,78.0656073822723,35.51192985516605,94.94718372824309,29.379088865779643,67.15473548077166,12.866701865503822,59.801555704247626,70.51918861773291,94.88707886735965,24.447611690767076,12.837067509620542,10.450816521372857,12.85358813899356,96.16491364986891,9.176342254446359,23.851564749573978,62.262267890249014,25.851394905777013,9.527825759056869,0.8202896348563121,16.694158794106148,62.50054880610306,4.530903532060588,13.838827405669765,10.217171190724203,55.084283275390085,66.1111464098763,9.772262281973868,34.97352006465477,81.58737578762599,3.455461955505458,23.160416361424975,121.73887216832837,88.15337761770213,27.646996025222602,65.73684300734708,57.62960351417333,77.65123828011717,29.550327501189546,9.56327485026454,116.65054696439717,23.986376684921183,61.2491023243884,77.06815316480427,83.3111285475159,3.4108694347019184,3.3069194470550913,16.81162030696191,1.0570881250995061,9.315541432183586,69.31818874611808,11.30647352540601,90.1310695969814,66.23942468992823,14.40559241611303,66.93859299731244,30.312602222399253,28.90002218359631,70.7709528047287,18.755021672313788,120.09503084021637,92.11383396161987,5.8185189301373486,14.63311704496984,34.50320934906428,25.989890932029162,11.562238686310637,61.75926402267172,80.44145589910819,19.56898146469202,73.40852070609213,61.946771977704984,26.35515113887853,8.67107665372086,29.33436592545991,19.726977916661173,23.921513434160126,61.75305200441259,17.353351145378,1.5593328710314267,26.99519714850785,6.941541237177617,35.68243485359038,97.46480706300652,7.739198896434552,22.196080113895835,70.91263344053321,58.02677247248368,41.04254250359654,26.796435527593996,16.066813375861255,80.20000854828297,62.12616908810479,3.1809114308285555,15.226193903948802,13.285692198444888,97.62070908854878,39.20936452431954,7.9733611947724805,46.29527635991652,15.309014218789068,15.48859631528807,45.600992812966794,20.43251084859859,26.993800557747424,120.15633494011347,7.879863872261971,8.838568359376929,39.63239578711971,22.69347521212204,20.85675555034697,30.238037809190846,68.83043970663286,30.04479774737829,68.62909216841723,22.69347521212204,69.95791188789423,22.728670490026236,65.54940401398918,16.92683042338277,28.800459061980273,12.158968705679323,104.38173527590905,21.692513377153297,10.371059620620638,17.525909643614913,25.689400900175883,118.62993487566335,64.60350713259119,113.97016019874408,18.170401261037288,17.083659574515373,81.02909753738561,117.3983440037023,16.1596389704772,75.61211016410788,89.96792511547612,61.34407456013028,11.254130927848477,62.03966071418979,67.85453641789182,33.40933631361095,15.387497339476852,7.807535935990424,119.59508531895928,12.856061300239766,9.672715599768749,14.815693888054039,67.45935438044334,70.69832619107275,67.24607900586288,121.14723472648643,18.00558237026073,12.367726736812095,22.627184678144033,12.051622191216932,11.053396704629344,55.81921973004764,15.964045743990699,60.61922667371577
P005,38.37866666666666,48.930166666666665,68.75366666666667,0.0,63.64216666666667,76.34183333333334,62.600500000000004,9.005166666666666,73.93916666666668,30.7625,88.29483333333333,42.08866666666667,6.681666666666667,57.21133333333333,130.9795,55.63033333333333,6.989833333333333,87.02616666666667,157.5665,148.907,76.11283333333334,55.565333333333335,99.501,93.1855,89.53850000000001,86.89383333333333,88.80883333333333,74.64466666666667,77.44633333333333,65.0745,60.9045,43.84433333333333,80.86316666666667,74.25266666666667,79.9035,80.86183333333334,86.789,126.012,64.03466666666667,96.3045,71.79016666666666,103.63333333333334,68.06433333333334,77.244,82.06383333333333,142.49366666666668,95.45316666666666,126.52950000000001,128.72183333333334,124.08583333333333,128.15380448684658,53.544229801010644,116.36489582400543,65.95841021741762,126.66238553771578,124.39838374323813,58.32427950744185,126.84520166240743,18.013014631610964,111.63809162447176,37.35941246037272,51.387250922569635,125.76511521180997,85.34804248619972,61.91498940207836,76.00059866880586,111.44226284506651,136.2035160761646,20.091402925147584,1.7608562022925478,140.48254100666466,97.3037693406787,158.23258302201674,72.58015356921426,129.1287378732219,62.90879020168225,5.163803873709275,66.52992002846041,157.5584660719487,80.50500031928067,62.896310560192966,65.55290719391145,62.89715980768002,156.85872708479607,58.77093030336633,78.57493873637559,3.477296107237636,82.57949691235636,67.39793399678145,65.71712455649521,70.14340853052903,2.4675018053118287,60.766309876623794,51.316492114034155,69.20796394800907,112.49582810909587,126.62167607415724,55.24060997535285,36.02417875151391,134.63692026688625,61.54159363336013,76.12369691770105,62.66180777443956,32.13046487567606,85.59353107037309,3.980090840879186,114.95721881621334,135.59270003817196,36.47075710118717,55.92328344821718,59.790162489724295,79.61975856370468,4.0274268359033645,13.27798884265999,23.57749557378082,61.59961600763777,61.686842196827016,60.493007319243766,64.80268425116742,68.0557105889484,6.27281492463213,63.76245919066923,32.0991477266195,126.74194921007677,58.32351517765668,126.84975137414006,36.40393608994038,83.96863863217432,132.41140278267025,62.820112235151385,59.661445998541744,153.0017068658424,70.02228886971594,78.20356486071368,39.51139910329194,81.57506688203406,53.87997767669914,122.40024398835216,139.57656527109629,64.21027184779199,132.091127423276,3.3921703900863758,80.35888237764757,56.489963497982636,83.53510230056708,46.30626810773494,63.47632361149735,122.39409448073744,47.61413737096139,63.96680607827211,68.77154651253646,68.76901524107342,35.10192010801891,159.65058162883983,70.59306741358594,77.34515958731225,127.57044828412927,12.874371241186244,24.0778083090851,39.22097879507345,54.16156571983765,138.36164749700757,122.95422069767974,62.01063839943664,50.105325277153504,75.7714391776387,159.4227414005781,94.60446074976812,70.83090515002054,103.96638132688149,75.43076860126558,53.68956921069891,106.83304627654614,78.46486393308292,87.3748243475284,61.944168383303676,57.142419153170756,69.2812526633545,33.13007074707054,79.39857642874398,76.27201634701805,72.05651020813868,128.41298053038574,84.21580439676853,127.95790817723716,79.39857642874398,18.771899876554855,75.68790225769014,125.51740288513628,54.91176776094118,82.45156568277075,65.26017215161191,45.09514444615614,43.32673099606964,73.11773090828572,74.01219230072158,77.0568939093167,60.40137147083708,3.025560967699563,53.03403695085434,47.041165970194086,52.77758574833305,144.0281771597628,177.20530606473395,65.4530105182878,13.54426855869571,152.76291277016418,10.704301146395114,53.843507782631605,2.947824705163184,128.48221711704127,79.82276230599825,70.70086790112953,59.379261821378414,60.82303431820935,70.64668986867275,67.75916095525453,60.568639426014045,24.833209381035914,66.35788626539222,2.727805232101903,63.37788625596548,53.71943190856448,60.011813126071985,77.55678573277635,53.019999644741006,63.62002099689842,80.52997132175769,57.621156812321196,4.4278423297783
P007,32.404833333333336,93.86216666666665,11.252999999999998,64.81649999999999,0.0,25.287333333333333,24.4135,62.58183333333333,22.8845,75.6945,29.012333333333334,33.045,62.11933333333333,19.0245,71.69716666666666,21.014333333333333,62.42766666666667,27.743666666666666,98.284,89.62466666666666,16.830333333333336,99.5255,40.2185,100.21383333333333,30.255999999999997,35.839333333333336,37.754333333333335,22.134833333333333,26.391833333333334,109.03466666666667,104.86449999999999,26.331166666666665,29.808666666666667,23.19816666666667,28.849,29.807333333333336,27.506666666666668,66.7295,6.199333333333333,37.022166666666664,13.522833333333333,44.350833333333334,8.781833333333333,17.9615,22.7815,83.21133333333334,36.170833333333334,67.24716666666667,69.4395,64.8035,74.56401241173477,8.290943459928668,58.42417303518463,8.581317463255285,68.76563011113399,66.34791715933721,3.679061311264337,70.62436777860188,77.23712857264657,53.912342216233164,60.409573504869705,11.570704616265665,67.44231257444011,63.52225662774637,116.20348150730018,24.21313460285411,56.034206930056705,79.82901727205396,78.80860704454724,60.061556432094015,80.86076520210433,38.08797122918267,97.85353004627945,29.332473783433613,69.88153340161591,12.80764765418154,56.66029318024652,68.61472165622038,97.72844646459684,25.937229678639053,12.775412804044645,10.485834114946122,12.79188746987775,98.81325333295757,6.9527116565876135,25.10219689467717,59.137331064566744,27.49645820517395,10.903835687489881,3.8953222251847595,17.921064484984875,59.35927473969185,2.290769057414158,10.677765149879086,11.394079141602825,57.260543886413025,68.67461559529833,6.71158330640112,31.970419198962766,83.50554349041202,0.8880384666195262,24.09493077941042,118.8527991054675,85.04210077833157,29.531712188873804,62.62552557130838,59.81457237755274,79.99516790392266,26.56251730192809,6.485223628637018,113.83070487922463,25.389366302830496,58.10022644408028,73.90770699445739,80.31336725695698,0.9500116150490455,0.8211374113059486,16.22665626632422,3.2916365341634934,10.913789634584559,66.21121615771213,11.50574748473185,87.19924690464262,68.8024455712381,12.610005400112332,69.44119546754841,27.181757954230694,30.391280390908808,73.46877187758662,18.57129390138566,117.15854964216243,94.77439788956048,8.546770140419332,17.332186686316263,32.052815979101496,27.461817664647754,8.445025178401723,64.32229197227649,82.90839210230494,19.59396741904328,75.80911481464557,58.79795891588591,27.601293380132134,5.524960804080019,30.716132210677515,16.850673237254828,22.982956703193267,64.3160648610488,14.226528140941648,2.643665028941429,26.612833434158553,9.213118074093934,32.661877860396835,100.25935103447613,10.392119899916926,23.43804607840284,73.10586590138062,54.86970239475072,37.929007565755796,23.83069028113748,13.618513548345641,82.57341821249558,64.71121486879605,0.8081403641363651,12.074718973070254,16.052747187765334,100.37749107611627,40.97801872188299,10.241119472587886,48.42736657821674,17.18271681695866,12.904140421053656,48.163645306378704,22.103815299200157,29.252631166678047,117.29768027211246,4.716802773110359,10.320420834594776,36.95697090562341,24.22154891125312,22.07489148053461,30.079994863028997,71.30548146085245,31.444846476399007,71.07732268384243,24.22154891125312,66.83314753547045,23.63801465663005,68.05307291161428,14.67027869317411,30.08703834151656,11.983830555210094,101.45567230263397,18.586529551651473,13.108401618021583,18.74475320456355,26.516120482499677,115.7678260915594,61.484712598811115,111.00766235918351,15.00841458715638,14.506458846353055,83.89198447302526,119.99547316371785,15.802629440674078,72.54086225534385,92.81765576741326,58.307777385143794,8.092330142788553,58.89709806048179,70.43592672682405,33.945510762599554,16.187554743996582,5.531091307703585,116.71603166908845,13.989897769851149,11.133586761654293,13.498032669221045,64.4064029454736,68.78198201023201,64.11528361152912,118.30581526866271,15.640469164776947,10.84607812743628,23.853709403975405,9.009102113627218,11.221167625318486,55.169873069792615,14.114517779718044,57.47394265924813
P014,45.50066666666667,106.958,30.688333333333333,77.91233333333334,25.576833333333333,0.0,39.08316666666666,75.67766666666667,8.148166666666667,88.79050000000001,50.2295,46.14083333333333,75.21533333333333,33.69416666666667,92.91416666666667,35.684,75.52366666666667,48.96083333333333,119.50116666666666,110.84183333333334,38.0475,112.62133333333333,61.43566666666666,121.01466666666667,51.473166666666664,16.862166666666667,20.4035,42.93566666666666,16.9655,122.1305,117.9605,39.427,10.831666666666667,6.959666666666666,13.068333333333333,10.830166666666665,48.72383333333333,87.94666666666667,25.9695,58.23916666666666,33.724833333333336,65.568,29.999000000000002,39.178666666666665,43.998666666666665,104.4285,57.388000000000005,88.46433333333333,90.65666666666667,86.0205,78.00494595079151,16.153183030281944,60.06292130994707,2.419773199639812,70.06791478452844,67.62056797879335,12.099059778674546,72.89512434608858,83.83725884956469,55.90099325141439,70.27316393350796,21.149493765462303,68.4862619125952,73.85033261646186,117.82966312285102,32.044712862834764,59.320177904617246,81.753132865698,85.55804339234473,65.62115032575609,80.53341530468309,39.84265518192579,96.5313867176679,38.83869386283674,70.1323218756132,5.824180781284993,62.2829742314794,79.60110750720528,96.94025343148502,32.27917687437117,5.813293356591083,20.03841930582257,5.823662120761605,99.35752266962017,17.946029393570285,32.097109103910135,64.37538697079516,33.34039807563438,0.1432309466614854,9.865082688138083,7.047820530758642,64.95078744613885,9.841401808098224,19.255422488477805,19.15169223077452,60.578733501516744,69.94537200100322,14.315703470949934,41.21273687775249,87.6728955584517,10.387578439394831,31.852435547891304,120.97255688742646,92.9642423154525,34.54181337346319,67.5785087229879,63.064765012910335,82.32910431258591,30.909032278479987,16.46371155918242,115.44129665278963,31.983471746408725,63.914446626043826,80.06928264496963,83.66246935193897,10.28884919851156,10.344568811518917,10.186178967438995,8.659688647341806,0.9278903183811504,71.05511703272255,4.218728760274755,89.86722693946433,70.07445400210003,23.59400757497561,71.043698538086,35.4556709615279,36.605884042938754,73.87492996277183,10.833427234232527,119.72354370406606,95.26376900369668,12.89579712713896,19.80180337467199,32.40912563034481,33.80774427729542,17.954445593459063,65.64317702788603,84.592826640224,11.134891590405257,77.89148289075665,64.60242871245723,34.54455013560628,15.176534954659214,37.23032726046726,21.102144823595115,33.554679660945126,65.63710846463746,21.15726484450467,8.741485913501785,36.595053911594746,3.966801077041451,41.79263117621714,99.81108232715926,5.41006148092163,30.501706071153237,76.19490818390616,62.06150679808141,43.33411203023335,28.145028477269495,24.444362244394707,84.74368099227391,65.90098940693504,11.637989160811282,20.78790888330284,8.698073847960277,100.19861350010441,46.104124781644884,15.623246765918687,52.05823532934308,22.85581855952388,23.6129778484654,49.7356968592496,28.076388013484564,32.86173169428581,119.19859506562267,14.124014705826278,17.573257632049547,38.46028173634466,30.5140786110152,29.238182435068303,39.74833433946201,73.03884333705403,37.892716757712634,72.95451029115428,30.5140786110152,74.65749875469257,31.46003367234133,69.66366079860467,25.60284132299036,36.870478911142165,21.774789091959622,103.99253385667078,24.785068994940467,6.680735762825451,26.025402020054397,34.45987525062273,117.70222351812254,66.58113432503993,113.83902214493199,23.106066073054652,25.194171234994098,83.02302525928995,120.76305230030621,25.78622962933395,76.80379505861134,91.99255194407219,62.29276703631908,16.980115214149087,64.52645243771143,71.58572509134181,42.39941723083191,24.426833893143083,16.526568522653566,118.78521763086309,21.673444984748162,0.41149027199182653,24.307701030015494,73.01065424267733,79.76587229577507,69.41777666388205,120.06635165980427,26.505389627914216,21.738561137453804,30.942952398438717,15.87435681140763,4.212334219239291,65.45209394979489,25.108963823354372,63.191815958874365
P017,27.475,93.91433333333333,28.936,64.50416666666666,23.8245,37.688,0.0,62.2695,35.285333333333334,75.74683333333334,48.47716666666667,28.115166666666667,61.80716666666667,7.219333333333334,91.16183333333333,15.505500000000001,62.11533333333333,47.2085,117.74883333333334,109.0895,36.29516666666667,99.57766666666666,59.68333333333333,113.34083333333334,49.72083333333333,48.24016666666667,50.155166666666666,26.232000000000003,38.792500000000004,109.08683333333333,104.91666666666667,21.401333333333334,42.209500000000006,35.599000000000004,41.24983333333333,42.20816666666666,46.971333333333334,86.19433333333333,23.891333333333332,56.48683333333334,31.9725,63.815666666666665,28.246666666666666,37.42633333333333,42.24633333333334,102.67616666666666,55.635666666666665,86.712,88.90416666666667,84.26816666666667,81.85189298620607,3.118748678081466,67.06238056043763,17.075476643676375,77.46147777145914,75.08487487029497,7.557484981928722,78.74232366943575,66.59566688373171,62.427176523757765,51.058477950983004,2.7956014700476213,76.28724369332532,61.87139163148347,107.07800395047006,29.25963336512168,63.70741483999509,88.06746224819535,68.1620738605807,49.592405374889154,90.25103433402266,47.07147889390399,107.57248316772696,31.165205549084952,79.08989301282105,17.822932027958302,46.18817408218864,62.55267072382729,107.2359353253828,32.43120560170091,17.7930241560932,15.809017683313728,17.804982051772466,107.69707930646953,8.34097271305503,31.022805827376395,48.7549619932437,34.31200639557533,19.204409000754502,14.511342090363168,25.012099183199478,48.88497862318295,10.1405909418007,0.041201880491246505,18.795217187017744,64.8889382546438,77.38825398773928,4.925988727330808,21.98571284885758,90.1380873676596,10.54038773569741,29.247198222085235,109.46713073958438,74.51595711424267,36.884832777540815,52.31131755642893,67.44470751420654,87.9789509238685,17.239562618769426,4.613125671327756,104.72201049955665,31.690913899209704,47.58100624362828,63.30487818709972,70.50982437720846,10.615753045263489,10.673979598970218,18.978261100870718,13.838395006938732,19.56478632618527,55.9149471673554,17.465546410436605,77.67140852929096,77.5141196452418,11.521353098014869,77.96539175212192,16.635511683194206,36.66073622863844,82.57574625227033,22.043240013731683,107.5669470479216,103.70614196721561,18.671097723705593,27.017620637270106,25.401566982953508,33.823959439258935,2.65543958161177,73.05615959583047,91.26370920103689,23.498174973302145,83.98856507459539,48.278737973088184,33.34998106027294,5.165443045095954,36.670987485040605,9.170935448241412,22.5088368334381,73.04991963856756,4.416581766609143,13.058564592750592,27.602797915504887,18.9835331684899,22.588587734241045,109.61132897255995,20.524242453564057,29.45715050746502,80.66027755930176,44.22493298178738,27.660596112817686,14.766084748770629,8.914671486846393,90.63767871829162,73.50957577869258,10.728404694234287,1.5487326991637538,26.157497244279533,109.6071626487061,47.67231367352898,19.623061707752804,56.029309416809916,25.199842920605356,7.699251842388475,57.00530377733985,29.293843412081575,37.57589455171919,108.02602077539497,5.939570401431753,18.475271781807727,29.02534087680282,30.918650520962057,28.143146504837866,31.49792495407822,79.73611025421147,37.41672604671404,79.42693499593798,30.918650520962057,56.27110121782435,28.76126469064818,76.58756588289904,10.598272425704172,35.81002848736187,16.29193519919168,91.92737457924287,8.673336019333021,23.245416709163237,25.134350579826265,31.17940737036587,106.48414985801227,51.13263847662121,101.31375502224633,4.36474911125492,8.676448042337144,93.49078544038404,128.67448985860835,18.543002925391605,62.41182839679658,102.35949328415411,48.37794282947515,2.55674030295424,48.41558381791798,79.19638316534153,37.28670456281,21.909895114944394,8.447318334740546,107.36177568027894,20.82462753454479,19.533912379765475,13.856096077429248,54.08755172687108,62.67441977248149,53.69616318581676,109.10288999350395,10.667709322705482,11.687415022235346,29.801030557917525,3.9114512905085568,17.193438548132292,53.8373486626666,12.165352027506922,46.97718099590045
